num_variables,num_initialized_vars,num_nonzero_initialized_vars,num_uint8,num_uint256,num_loops,num_payable_functions,num_mappings,num_arrays,gas_cost,optimization_level
93,5,0,1,36,6,0,3,0,0,0
48,0,0,2,14,0,0,1,0,0,0
57,0,0,1,18,1,0,3,0,0,0
71,6,0,1,13,0,0,1,0,0,0
269,27,1,3,42,15,0,7,0,0,0
94,4,0,1,34,5,0,4,0,0,0
61,0,0,1,19,7,0,3,0,0,0
48,1,0,1,14,4,0,3,0,0,0
106,6,0,0,6,6,0,5,0,0,0
74,0,0,1,1,5,0,3,0,0,0
315,22,0,11,16,24,2,9,0,0,0
218,15,0,11,10,22,2,5,0,0,0
14,2,0,0,1,0,0,1,0,0,0
94,12,0,1,0,1,1,3,0,0,0
22,3,0,0,10,2,1,1,0,0,0
79,7,0,1,49,3,0,4,0,0,0
31,0,0,1,3,0,0,3,0,0,0
30,0,0,2,10,5,0,3,0,0,0
57,10,2,0,44,0,0,1,0,0,1
175,15,1,0,17,15,1,0,0,0,0
62,0,0,0,0,24,0,4,0,0,0
113,4,0,0,39,3,0,3,0,0,0
151,16,1,0,29,15,1,7,0,0,0
99,4,0,0,38,3,0,3,0,0,0
74,0,0,1,1,5,0,3,0,0,0
145,18,0,0,40,8,0,5,0,0,0
64,1,0,1,22,8,0,3,0,0,0
97,5,0,0,38,1,0,3,0,0,0
42,5,0,0,25,1,0,0,0,0,0
77,4,0,2,36,1,0,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0
51,4,1,0,0,4,0,0,0,0,0
74,0,0,1,1,5,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
147,49,0,2,91,10,0,6,0,0,0
61,0,0,1,19,7,0,3,0,0,0
348,29,0,0,19,36,3,14,0,0,0
132,4,0,1,59,6,0,4,0,0,0
64,1,0,1,22,8,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
40,5,0,0,25,1,0,0,0,0,0
40,5,0,0,25,1,0,0,0,0,0
31,1,0,1,11,0,0,3,0,0,0
74,0,0,1,1,5,0,3,0,0,0
30,0,0,2,10,5,0,3,0,0,0
87,3,0,0,37,3,0,3,0,0,0
89,4,0,1,36,3,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
100,15,0,0,0,8,2,1,0,0,0
3,0,0,0,0,0,0,2,0,0,0
96,3,0,1,17,5,1,5,0,0,0
76,0,0,1,1,7,0,3,0,0,0
112,6,0,1,44,5,0,3,0,0,0
91,3,0,0,36,3,0,3,0,0,0
50,0,0,1,18,0,0,3,0,0,0
71,15,0,0,47,2,0,2,0,0,0
251,15,0,2,104,26,2,5,0,0,0
61,0,0,1,19,7,0,3,0,0,0
294,63,0,0,2,39,1,8,0,0,0
52,1,0,1,15,6,0,3,0,0,0
133,4,0,1,38,3,0,4,0,0,0
80,3,0,0,0,2,0,3,0,0,0
84,1,0,2,37,10,0,3,0,0,0
45,3,0,0,27,1,0,3,0,0,0
82,4,0,1,37,1,0,3,0,0,0
56,1,0,2,20,6,0,3,0,0,0
105,4,0,1,36,3,0,3,0,0,0
165,53,0,5,97,9,1,6,0,0,0
0,0,0,0,0,0,0,0,0,0,0
156,17,0,3,56,7,0,3,0,0,0
116,5,0,0,43,4,0,3,0,0,0
29,3,0,0,18,1,0,1,0,0,0
211,10,0,0,7,7,1,9,0,0,0
4,0,0,0,1,0,0,0,0,0,0
129,16,0,0,37,7,0,4,0,0,0
0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
33,3,0,1,12,0,0,3,0,0,0
131,3,0,4,34,4,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
71,12,0,0,15,0,1,4,0,0,0
120,10,0,0,52,5,0,3,0,0,0
153,8,0,4,10,18,1,4,0,0,0
256,36,5,3,135,12,3,9,0,0,0
108,8,0,0,36,4,1,4,0,0,0
1,0,0,0,0,0,0,0,0,0,0
100,10,0,0,0,11,0,4,0,0,0
75,0,0,1,1,6,0,3,0,0,0
24,5,0,4,0,9,0,0,0,0,0
79,3,0,0,34,3,0,3,0,0,0
89,4,0,1,36,3,0,3,0,0,0
79,12,0,0,15,1,1,3,0,0,0
48,5,0,0,37,5,0,3,0,0,0
54,4,0,2,32,2,1,3,0,0,0
107,12,2,1,35,5,1,3,0,0,0
36,3,1,1,15,3,2,4,0,0,1
74,0,0,1,1,5,0,3,0,0,0
159,5,0,1,55,1,0,6,0,0,0
69,15,0,1,32,0,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
192,15,1,1,11,30,2,3,0,0,0
73,5,0,1,30,1,0,3,0,0,0
54,4,0,1,33,1,1,3,0,0,0
65,1,0,2,23,9,0,3,0,0,0
64,1,0,1,22,2,0,3,0,0,0
74,0,0,1,1,4,0,3,0,0,0
133,5,0,0,45,3,0,4,0,0,0
97,9,0,1,39,3,0,3,0,0,0
388,25,0,0,109,17,0,10,0,0,0
26,2,0,0,11,0,0,2,0,0,0
160,7,0,1,53,4,1,3,0,0,0
108,5,1,1,39,3,0,3,0,0,1
61,0,0,1,19,7,0,3,0,0,0
61,0,0,1,19,7,0,3,0,0,0
51,6,0,0,15,0,1,2,0,0,0
123,3,0,1,47,4,1,6,0,0,0
82,5,0,2,26,10,1,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
62,7,0,0,41,4,1,0,0,0,0
177,16,0,0,68,10,1,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0
40,5,0,0,25,1,0,0,0,0,0
95,3,0,1,37,3,0,3,0,0,0
315,22,0,11,16,24,2,9,0,0,0
51,4,1,0,0,4,0,0,0,0,0
48,1,0,1,14,6,0,3,0,0,0
160,15,0,3,38,8,1,4,0,0,0
88,4,0,1,1,5,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
123,4,0,1,45,3,0,3,0,0,0
45,3,0,0,27,1,0,3,0,0,0
109,2,0,1,36,3,0,3,0,0,0
61,0,0,0,19,0,0,3,0,0,0
107,4,0,13,11,0,0,2,0,0,0
45,3,0,0,27,1,0,3,0,0,0
55,0,0,2,20,4,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
34,0,0,1,12,5,0,3,0,0,0
85,15,2,0,69,5,0,4,0,0,0
235,11,0,0,39,28,2,7,0,0,0
131,5,0,0,43,5,0,3,0,0,0
64,1,0,1,22,2,0,3,0,0,0
260,11,0,0,0,17,0,7,0,0,0
113,1,0,1,1,5,0,3,0,0,0
53,2,0,1,15,1,0,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0
110,5,0,6,1,1,16,1,0,0,0
90,4,0,0,6,1,0,4,0,0,0
3,0,0,0,0,0,0,0,0,0,0
74,0,0,1,1,5,0,3,0,0,0
51,4,1,0,0,4,0,0,0,0,0
40,5,0,0,25,1,0,0,0,0,0
40,5,0,0,25,1,0,0,0,0,0
116,10,0,0,44,2,1,3,0,0,0
6,1,0,0,5,0,1,0,0,0,0
39,1,0,4,0,6,0,1,0,0,0
64,1,0,1,22,8,0,3,0,0,0
48,1,0,1,14,6,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
40,5,0,0,25,1,0,0,0,0,0
61,0,0,1,19,7,0,3,0,0,0
1,0,0,0,0,0,0,0,0,0,0
64,1,0,1,22,8,0,3,0,0,0
308,18,1,4,0,37,3,8,0,0,0
48,1,0,1,14,6,0,3,0,0,0
148,5,0,1,45,3,0,5,0,0,0
40,5,0,0,25,1,0,0,0,0,0
64,1,0,1,26,1,0,3,0,0,0
85,21,0,5,39,8,2,3,0,0,0
70,3,0,0,6,1,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
97,5,0,11,55,6,0,3,0,0,0
16,0,0,0,0,1,0,1,0,0,0
246,15,0,5,37,13,0,13,0,0,0
40,5,0,0,25,1,0,0,0,0,0
7,2,0,0,0,0,2,0,0,0,0
19,5,0,0,8,1,1,1,0,0,0
41,1,1,0,13,0,0,3,0,0,1
108,5,0,1,41,4,0,3,0,0,0
118,6,1,0,59,3,0,3,0,0,1
88,1,0,1,18,2,0,3,0,0,0
315,22,0,11,16,24,2,9,0,0,0
43,0,0,1,16,0,0,3,0,0,0
61,0,0,1,19,7,0,3,0,0,0
94,9,0,1,50,0,0,5,0,0,0
52,3,0,1,21,0,2,4,0,0,0
62,12,2,0,53,1,3,4,0,0,1
42,7,0,0,19,4,1,0,0,0,0
112,5,0,1,49,3,1,3,0,0,0
126,11,0,2,44,6,1,5,0,0,0
61,0,0,1,19,2,0,3,0,0,0
53,3,0,1,30,5,0,4,0,0,0
40,5,0,0,25,1,0,0,0,0,0
65,1,0,0,21,1,0,1,0,0,0
54,1,0,1,21,0,0,3,0,0,0
75,4,0,0,15,0,0,3,0,0,0
51,1,0,1,14,6,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
120,5,0,1,40,4,0,3,0,0,0
38,1,0,0,20,1,0,1,0,0,0
131,15,0,1,58,6,1,4,0,0,0
77,0,0,1,1,5,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
87,2,0,0,8,1,1,3,0,0,0
84,6,0,0,39,1,0,3,0,0,0
20,0,0,0,0,0,0,0,0,0,0
567,41,3,46,160,62,0,18,0,0,0
61,0,0,1,19,7,0,3,0,0,0
42,5,0,0,25,1,0,0,0,0,0
69,2,0,1,21,9,1,4,0,0,0
69,2,0,1,21,9,1,4,0,0,0
261,64,8,14,1,33,7,4,0,0,0
122,5,0,1,40,3,1,3,0,0,0
75,0,0,1,22,3,0,3,0,0,0
266,59,6,10,0,28,6,4,0,0,0
69,8,1,0,54,9,1,1,0,0,0
33,3,0,1,12,0,0,3,0,0,0
28,1,0,0,11,0,0,3,0,0,0
3,0,0,0,2,0,0,0,0,0,0
74,0,0,1,1,5,0,3,0,0,0
10,0,0,0,0,0,0,1,0,0,0
118,8,0,0,44,3,0,4,0,0,0
45,6,1,1,17,0,1,3,0,0,1
74,0,0,1,1,5,0,3,0,0,0
124,15,0,1,51,6,1,4,0,0,0
26,2,0,0,4,1,0,1,0,0,0
106,6,0,2,49,6,1,4,0,0,0
207,9,0,0,33,7,0,3,0,0,0
227,20,0,3,70,17,0,7,0,0,0
237,18,0,2,9,29,8,8,0,0,0
144,6,0,0,57,8,0,4,0,0,0
57,10,2,0,44,0,0,1,0,0,1
276,29,2,4,40,12,0,7,0,0,0
103,17,0,1,59,5,1,4,0,0,0
93,5,0,0,49,7,0,3,0,0,0
52,1,0,1,15,6,0,3,0,0,0
47,1,0,1,13,6,0,3,0,0,0
332,62,5,18,7,54,6,12,0,0,0
120,9,0,0,65,4,0,7,0,0,0
98,4,0,0,35,2,0,3,0,0,0
125,5,0,1,50,3,0,5,0,0,0
40,5,0,0,25,1,0,0,0,0,0
87,9,0,0,0,11,0,4,0,0,0
40,5,0,0,25,1,0,0,0,0,0
102,4,0,2,36,5,0,3,0,0,0
54,1,0,3,20,7,1,4,0,0,0
40,5,0,0,25,1,0,0,0,0,0
81,7,1,0,16,2,0,1,0,0,1
40,5,0,0,25,1,0,0,0,0,0
134,17,0,1,78,18,0,5,0,0,0
74,0,0,1,1,5,0,3,0,0,0
29,1,0,1,10,0,1,2,0,0,0
218,15,0,11,10,22,2,5,0,0,0
253,60,5,11,1,39,11,3,0,0,0
87,0,0,6,23,3,0,3,0,0,0
196,26,0,1,89,12,2,4,0,0,0
59,3,0,1,27,0,0,3,0,0,0
24,0,0,1,8,0,0,3,0,0,0
61,0,0,1,19,7,0,3,0,0,0
105,11,0,5,58,4,0,3,0,0,0
29,0,0,1,10,0,0,3,0,0,0
87,2,0,2,23,7,0,3,0,0,0
132,2,0,0,43,3,0,3,0,0,0
76,0,0,1,1,6,0,3,0,0,0
117,13,0,0,51,3,0,4,0,0,0
48,1,0,1,11,5,0,3,0,0,0
70,6,0,0,32,1,0,4,0,0,0
199,12,0,0,88,8,0,2,0,0,0
89,0,0,1,4,5,0,4,0,0,0
92,2,0,1,0,5,0,3,0,0,0
45,11,0,0,3,10,0,1,0,0,0
56,1,0,2,20,5,0,3,0,0,0
101,6,0,0,39,3,0,3,0,0,0
28,2,0,0,0,2,2,1,0,0,0
159,11,1,2,3,2,7,4,0,0,1
70,4,0,1,33,1,0,3,0,0,0
76,3,0,1,40,1,0,3,0,0,0
74,0,0,4,26,0,0,3,0,0,0
114,8,0,1,15,7,1,4,0,0,0
192,6,0,0,70,13,0,11,0,0,0
57,0,0,1,20,0,0,3,0,0,0
107,22,0,0,72,10,1,2,0,0,0
60,10,2,0,29,3,0,1,0,0,1
17,0,0,0,7,0,0,0,0,0,0
32,0,0,0,0,0,0,3,0,0,0
116,4,0,0,39,3,0,4,0,0,0
34,0,0,1,12,5,0,3,0,0,0
190,20,0,0,106,5,0,2,0,0,0
99,4,0,0,40,6,0,3,0,0,0
7,0,0,0,0,1,0,0,0,0,0
81,10,0,0,20,6,0,1,0,0,0
107,10,3,3,52,2,3,2,0,0,1
48,1,0,1,14,6,0,3,0,0,0
2,1,0,0,0,0,0,0,0,0,0
116,10,0,0,44,2,1,3,0,0,0
145,50,0,2,91,9,0,6,0,0,0
0,0,0,0,0,0,0,0,0,0,0
321,32,1,4,149,29,2,4,0,0,0
48,1,0,1,14,6,0,3,0,0,0
23,5,0,8,9,2,3,2,0,0,0
116,10,0,0,44,2,1,3,0,0,0
40,3,0,0,20,1,0,2,0,0,0
16,5,0,0,0,2,0,2,0,0,0
110,9,0,3,44,6,1,3,0,0,0
122,5,0,0,0,1,1,0,0,0,0
61,0,0,1,19,7,0,3,0,0,0
57,3,0,0,29,0,0,3,0,0,0
95,14,4,0,0,17,0,3,0,0,0
74,0,0,1,1,5,0,3,0,0,0
114,10,0,0,0,12,0,6,0,0,0
27,0,0,1,2,7,0,1,0,0,0
60,2,0,2,3,0,0,4,0,0,0
56,0,0,2,20,1,0,3,0,0,0
43,0,0,1,15,3,0,3,0,0,0
100,4,0,1,33,5,0,5,0,0,0
2,0,0,0,0,1,0,1,0,0,0
144,11,0,1,2,1,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
118,9,0,1,6,10,0,4,0,0,0
74,0,0,1,1,5,0,3,0,0,0
57,2,1,1,19,5,0,3,0,0,0
121,2,0,0,44,5,0,3,0,0,0
67,13,0,0,51,1,2,0,0,0,0
93,4,0,1,38,3,0,3,0,0,0
315,22,0,11,16,24,2,9,0,0,0
218,15,0,11,10,22,2,5,0,0,0
58,0,0,1,18,2,0,3,0,0,0
19,2,0,0,0,0,2,1,0,0,0
39,3,0,1,16,0,0,3,0,0,0
83,5,0,1,31,5,1,3,0,0,0
53,10,0,0,33,3,1,1,0,0,0
117,10,0,0,44,2,1,3,0,0,0
43,0,0,1,15,3,0,3,0,0,0
73,6,0,0,41,4,1,0,0,0,0
61,0,0,1,19,7,0,3,0,0,0
15,0,0,0,8,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
64,1,0,1,22,8,0,3,0,0,0
113,21,6,0,43,4,1,3,0,0,0
110,8,0,1,43,8,0,4,0,0,0
40,5,0,0,25,1,0,0,0,0,0
47,4,0,0,0,0,0,3,0,0,0
95,0,0,1,50,0,1,7,0,0,0
106,5,1,1,40,3,0,3,0,0,1
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
56,0,0,2,20,1,0,3,0,0,0
17,0,0,0,1,0,0,2,0,0,0
45,1,0,1,12,6,1,3,0,0,0
87,10,0,0,37,7,0,3,0,0,0
231,20,0,7,25,12,13,5,0,0,0
140,8,0,4,15,19,1,4,0,0,0
76,4,0,0,39,3,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
253,60,5,11,1,40,11,3,0,0,0
37,5,4,0,0,0,0,0,0,0,1
36,5,0,0,18,0,2,2,0,0,0
94,3,0,1,39,3,0,3,0,0,0
22,6,0,0,0,4,0,1,0,0,0
72,4,0,3,32,1,0,3,0,0,0
296,33,1,4,151,32,2,4,0,0,0
52,3,0,2,26,5,0,4,0,0,0
103,4,0,0,39,4,0,3,0,0,0
74,0,0,1,1,5,0,3,0,0,0
78,2,0,1,35,2,2,0,0,0,0
76,4,0,1,34,1,0,3,0,0,0
186,10,0,0,18,7,0,6,0,0,0
9,2,1,0,0,0,0,0,0,0,1
88,3,0,7,36,0,1,5,0,0,0
40,5,0,0,25,1,0,0,0,0,0
19,0,0,1,7,0,0,3,0,0,0
46,3,0,0,4,1,0,1,0,0,0
94,10,0,2,31,8,0,3,0,0,0
89,16,0,1,42,0,0,3,0,0,0
8,0,0,0,0,1,0,2,0,0,0
74,0,0,1,1,5,0,3,0,0,0
109,8,0,1,56,9,0,4,0,0,0
40,5,0,0,25,1,0,0,0,0,0
100,12,1,9,51,23,2,1,0,0,0
40,5,0,0,25,1,0,0,0,0,0
74,8,1,2,34,1,1,5,0,0,1
48,1,0,1,13,7,0,3,0,0,0
104,6,0,1,38,3,0,3,0,0,0
48,2,0,1,16,0,1,5,0,0,0
27,0,0,1,1,2,0,3,0,0,0
151,56,0,2,97,9,0,6,0,0,0
89,16,0,0,19,10,2,2,0,0,0
289,31,0,7,172,18,0,6,0,0,0
374,14,2,3,208,11,0,10,0,0,0
53,10,0,0,33,3,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0
158,14,0,1,71,8,1,3,0,0,0
15,1,0,0,4,1,0,0,0,0,0
47,3,0,0,5,0,1,4,0,0,0
6,0,0,0,0,0,0,0,0,0,0
195,11,0,0,140,8,1,6,0,0,0
106,9,0,1,39,4,0,3,0,0,0
199,17,0,3,41,8,1,5,0,0,0
92,4,0,0,36,3,0,3,0,0,0
52,8,1,3,0,10,3,5,0,0,0
130,12,0,0,16,31,0,0,0,0,0
215,13,0,0,9,25,5,8,0,0,0
4,0,0,0,0,0,0,0,0,0,0
40,5,0,0,25,1,0,0,0,0,0
85,15,2,0,62,2,0,1,0,0,1
196,25,0,1,91,24,1,9,0,0,0
66,5,0,0,4,6,0,2,0,0,0
62,2,0,1,20,5,1,4,0,0,0
6,1,0,0,0,0,0,0,0,0,0
75,3,0,0,6,0,0,3,0,0,0
69,5,0,0,28,2,1,0,0,0,0
69,5,0,1,30,6,0,3,0,0,0
120,15,1,0,88,3,1,1,0,0,1
265,64,0,6,3,29,2,11,0,0,0
74,13,4,0,0,11,0,2,0,0,0
118,2,0,1,40,3,0,3,0,0,0
13,1,0,0,0,0,0,1,0,0,0
41,7,0,0,25,5,1,1,0,0,0
165,2,0,4,51,6,0,6,0,0,0
11,0,0,0,2,0,0,0,0,0,0
144,15,0,0,0,0,3,6,0,0,0
47,4,0,0,22,1,3,4,0,0,0
40,5,0,0,25,1,0,0,0,0,0
111,15,0,0,55,1,1,3,0,0,0
237,9,0,1,6,18,2,6,0,0,0
156,17,2,0,37,10,1,4,0,0,0
40,5,0,0,25,1,0,0,0,0,0
103,3,0,0,36,3,0,4,0,0,0
3,2,0,0,0,2,0,0,0,0,0
71,3,0,1,21,9,1,4,0,0,0
182,5,0,0,51,3,0,3,0,0,0
101,6,0,0,39,3,0,3,0,0,0
80,13,0,0,34,9,1,1,0,0,0
172,20,0,0,99,22,3,5,0,0,0
512,43,1,1,0,60,0,20,0,0,0
51,9,0,0,0,6,0,4,0,0,0
58,1,0,2,2,6,0,4,0,0,0
250,37,4,4,61,47,0,13,0,0,0
64,0,0,2,20,12,11,3,0,0,0
101,6,0,0,39,3,0,3,0,0,0
37,5,1,0,0,8,0,0,0,0,0
22,4,1,0,8,2,0,0,0,0,1
40,5,0,0,25,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
213,16,2,7,84,6,0,4,0,0,0
20,4,0,0,1,0,0,1,0,0,0
111,5,0,0,35,3,0,3,0,0,0
113,4,0,0,37,3,0,3,0,0,0
137,5,0,2,48,6,0,3,0,0,0
83,7,1,2,39,9,0,5,0,0,0
299,24,0,4,67,25,2,4,0,0,0
40,5,0,0,25,1,0,0,0,0,0
118,2,0,1,41,3,0,3,0,0,0
64,1,0,1,22,8,0,3,0,0,0
139,9,0,4,12,2,1,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0
95,1,0,1,31,9,0,3,0,0,0
45,3,0,0,27,1,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
31,1,0,1,11,0,0,3,0,0,0
19,3,2,0,0,0,0,0,0,0,1
47,2,0,1,18,1,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
66,1,0,0,14,0,0,3,0,0,0
61,0,0,1,19,7,0,3,0,0,0
358,32,0,12,20,32,2,10,0,0,0
118,8,0,0,44,3,0,4,0,0,0
313,17,0,1,109,13,0,4,0,0,0
61,13,3,0,52,1,2,4,0,0,1
70,7,0,0,32,4,0,2,0,0,0
104,10,0,0,39,3,1,4,0,0,0
60,1,0,0,15,2,0,3,0,0,0
136,17,0,0,89,8,0,5,0,0,0
374,16,2,16,107,19,0,28,0,0,0
38,3,0,0,15,4,1,2,0,0,0
76,0,0,1,1,6,0,3,0,0,0
93,4,0,1,38,3,0,3,0,0,0
109,7,0,0,32,4,1,4,0,0,0
40,5,0,0,25,1,0,0,0,0,0
206,14,0,0,88,25,4,1,0,0,0
4,0,0,0,0,0,2,0,0,0,0
82,5,1,0,37,1,0,3,0,0,1
74,5,0,1,35,1,0,3,0,0,0
29,1,0,0,3,1,1,0,0,0,0
33,2,0,5,0,2,0,1,0,0,0
83,4,0,1,27,4,0,3,0,0,0
46,12,0,0,3,11,0,1,0,0,0
61,0,0,1,19,7,0,3,0,0,0
77,5,0,0,15,3,3,6,0,0,0
58,0,0,1,18,2,0,3,0,0,0
106,5,0,0,38,3,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
80,3,0,1,34,3,0,3,0,0,0
50,1,0,1,11,2,0,4,0,0,0
230,0,0,4,8,13,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0
107,2,0,1,36,4,0,4,0,0,0
145,50,0,2,91,9,0,6,0,0,0
55,2,0,1,14,6,0,3,0,0,0
15,3,0,0,0,0,0,0,0,0,0
100,10,0,0,0,11,0,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0
43,0,0,1,15,5,0,3,0,0,0
63,13,2,0,10,2,0,2,0,0,1
56,7,0,0,0,1,0,6,0,0,0
74,0,0,1,1,5,0,3,0,0,0
102,7,0,0,39,3,0,1,0,0,0
68,0,0,1,0,5,0,4,0,0,0
161,14,0,4,55,3,1,4,0,0,0
87,4,0,0,6,0,0,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0
102,4,0,0,34,4,1,3,0,0,0
134,15,0,0,82,21,1,1,0,0,0
112,4,0,0,6,7,0,3,0,0,0
227,8,0,0,47,12,0,5,0,0,0
130,7,0,0,42,3,1,7,0,0,0
168,14,2,1,57,11,0,7,0,0,0
17,2,0,0,3,0,0,1,0,0,0
163,10,0,1,70,8,4,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
90,2,0,1,34,3,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
40,1,0,1,16,0,1,3,0,0,0
57,0,0,2,21,0,0,3,0,0,0
150,15,0,2,47,5,2,5,0,0,0
64,1,0,1,22,8,0,3,0,0,0
57,1,0,1,22,7,0,3,0,0,0
33,3,0,1,12,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
74,0,0,1,1,5,0,3,0,0,0
258,12,0,2,13,32,7,8,0,0,0
212,34,3,2,70,34,0,4,0,0,0
2,0,0,0,0,0,0,1,0,0,0
74,0,0,1,1,4,0,3,0,0,0
120,9,0,1,35,9,0,3,0,0,0
129,11,0,0,57,17,1,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0
107,2,0,1,36,4,0,4,0,0,0
54,1,0,1,21,0,0,3,0,0,0
87,9,0,0,0,11,0,4,0,0,0
61,0,0,1,19,7,0,3,0,0,0
100,5,0,1,35,4,1,3,0,0,0
65,1,0,2,23,6,0,3,0,0,0
14,0,0,0,0,0,0,1,0,0,0
115,10,0,0,0,13,0,6,0,0,0
28,0,0,1,9,5,0,3,0,0,0
81,1,0,0,10,2,0,0,0,0,0
341,59,3,36,13,37,10,3,0,0,0
480,41,1,12,146,66,0,11,0,0,0
29,1,0,1,9,0,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
26,0,0,0,5,8,0,3,0,0,0
69,1,0,1,32,1,0,3,0,0,0
74,0,0,1,1,0,0,3,0,0,0
280,61,6,11,1,29,7,6,0,0,0
44,1,0,1,13,0,0,4,0,0,0
44,0,0,1,16,0,0,3,0,0,0
3,0,0,0,0,0,0,1,0,0,0
40,4,0,0,19,5,1,1,0,0,0
40,5,0,0,25,1,0,0,0,0,0
40,5,0,0,25,1,0,0,0,0,0
69,2,0,1,21,9,1,4,0,0,0
40,5,0,0,25,1,0,0,0,0,0
574,54,1,13,264,97,1,5,0,0,0
223,25,5,7,19,7,2,18,0,0,0
61,0,0,1,19,2,0,3,0,0,0
60,4,0,0,39,1,0,0,0,0,0
41,0,0,0,0,0,0,3,0,0,0
75,3,0,0,2,1,0,0,0,0,0
21,1,0,1,8,0,0,1,0,0,0
134,2,0,1,46,3,0,3,0,0,0
61,0,0,1,19,7,0,3,0,0,0
69,2,0,1,21,9,1,4,0,0,0
6,0,0,0,0,0,0,0,0,0,0
64,11,1,0,35,9,1,0,0,0,0
61,0,0,1,19,7,0,3,0,0,0
130,12,0,1,2,6,0,9,0,0,0
144,7,0,0,10,6,0,5,0,0,0
31,3,0,0,8,1,1,0,0,0,0
47,1,0,1,13,6,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
62,10,4,1,31,4,0,1,0,0,0
74,0,0,1,1,5,0,3,0,0,0
160,4,0,0,50,9,0,4,0,0,0
166,19,6,1,68,10,1,3,0,0,0
126,6,0,1,27,7,1,8,0,0,0
10,1,0,1,5,1,0,3,0,0,0
274,21,0,10,131,16,5,7,0,0,0
72,4,0,1,35,1,0,3,0,0,0
55,3,0,2,31,5,0,4,0,0,0
92,4,0,1,33,3,0,3,0,0,0
74,0,0,1,1,5,0,3,0,0,0
222,6,0,3,31,11,1,1,0,0,0
81,4,0,1,33,1,0,3,0,0,0
77,4,0,1,35,1,0,3,0,0,0
4,0,0,0,0,0,0,0,0,0,0
166,9,1,0,63,24,0,4,0,0,0
75,1,0,1,0,5,0,3,0,0,0
61,0,0,1,19,7,0,3,0,0,0
150,8,0,0,10,6,0,5,0,0,0
55,7,0,1,32,1,0,2,0,0,0
60,4,1,1,19,1,4,4,0,0,1
0,0,0,0,0,0,0,0,0,0,0
114,10,2,0,51,6,1,3,0,0,0
209,10,0,6,16,1,1,10,0,0,0
28,1,0,1,8,0,0,3,0,0,0
78,5,0,0,41,1,0,3,0,0,0
61,0,0,1,19,7,0,3,0,0,0
97,3,0,0,38,3,0,3,0,0,0
74,0,0,1,1,5,0,3,0,0,0
93,4,0,1,38,3,0,3,0,0,0
108,5,0,1,39,6,0,4,0,0,0
302,32,0,2,69,23,3,7,0,0,0
129,10,0,0,54,4,1,5,0,0,0
52,8,1,3,0,10,3,5,0,0,0
61,0,0,1,19,7,0,3,0,0,0
84,9,0,1,36,2,0,3,0,0,0
155,7,0,0,45,2,0,4,0,0,0
61,0,0,1,19,7,0,3,0,0,0
48,5,1,0,0,4,0,1,0,0,0
144,34,5,0,79,15,0,10,0,0,0
336,31,3,6,136,17,1,7,0,0,0
253,21,0,5,122,31,2,1,0,0,0
27,1,0,0,15,1,0,0,0,0,0
101,6,0,0,39,3,0,3,0,0,0
193,8,0,2,78,15,0,5,0,0,0
116,5,0,1,41,5,0,3,0,0,0
45,4,0,0,11,1,1,0,0,0,0
72,10,1,0,47,1,0,0,0,0,1
